行政區域代碼,業者名稱店名,食品業者登錄字號,地址,評核結果
63000040,柯達大飯店-台北天津,A-145076709-00000-6,臺北市中山區中山北路1段53巷22號,優
63000030,MUME(慕梅餐飲股份有限公司),A-124571253-00001-8,臺北市大安區四維路28號,優
63000040,柯達大飯店台北松江,A-153991965-00000-5,臺北市中山區松江路251號,優
63000040,柯達大飯店台北長安,A-145096677-00000-2,臺北市中山區松江路61之1號,優
63000040,Restaurant Page 頁小館,A-142849652-00000-8,臺北市中山區北安路595巷20弄4號1樓,優
63000030,The Tavernist,A-151231068-00001-5,臺北市大安區仁愛路4段27巷25號12樓,優
63000030,愛兒家產後護理,A-200117988-00000-3,臺北市大安區忠孝東路4段87號6樓,優
63000100,楊記蚌麵三總店,A-185125500-00001-5,臺北市內湖區成功路2段325號B1,優
63000100,老董牛肉麵-三總店,A-194050426-00004-2,臺北市內湖區成功路2段325號B1,優
63000100,明德素食園三總店,A-180443463-00001-1,臺北市內湖區成功路2段325號B1,優
63000100,好好吃大餛飩,A-152531845-00001-2,臺北市內湖區成功路2段325號B1,優
63000100,小南門三總店,A-124977367-00003-6,臺北市內湖區成功路2段325號B1,優
63000100,花蓮扁食-三總店,A-170837404-00029-2,臺北市內湖區成功路2段325號B1,優
63000020,撈王鍋物料理,A-151199200-00001-6,臺北市信義區松壽路12號9樓,優
63000020,刁民酸菜魚信義店,A-189135564-00001-0,臺北市信義區松壽路12號1樓、B1,優
63000020,L'ATELIER de Joël Robuchon 侯布雄法式餐廳,A-128832856-00001-1,臺北市信義區松仁路28號5樓,優
63000020,SALON DE THE de Joël Robuchon 侯布雄法式茶點沙龍,A-128832856-00002-2,臺北市信義區松仁路28號3樓,優
63000020,餵我早餐忠孝店,A-188088120-00001-4,臺北市信義區忠孝東路5段252號1樓,優
63000020,珠寶盒法式點心坊,A-153930567-00000-6,臺北市信義區莊敬路239巷1弄1號,優
63000030,吉天婦羅-台北SOGO忠孝店,A-116098275-00041-1,臺北市大安區忠孝東路4段45號11樓,優
63000030,乾杯-本店,A-170443909-00001-5,臺北市大安區敦化南路1段236巷17號,優
63000100,三軍總醫院營養部,A-400130525-00000-7,臺北市內湖區成功路2段325號,優
63000010,松山意舍酒店que原木燒烤餐廳,A-129073240-00006-1,臺北市松山區市民大道7段8號17樓,優
63000040,泰市場,A-104268726-00012-6,臺北市中山區植福路200號4樓,優
63000060,家樂福重慶店-即食熟食區 ,A-122662550-00352-6,臺北市大同區重慶北路2段171號,優
63000060,馬辣-中山店,A-100130577-00000-1,臺北市大同區南京西路22號B1,優
63000100,花蓮扁食-內湖2店,A-170837404-00016-8,臺北市內湖區舊宗路1段188號1樓,優
63000100,三商巧福-舊宗店,A-197301707-00120-5,臺北市內湖區舊宗路1段188號1樓,優
63000040,Taïrroir 態芮,A-183773207-00000-5,臺北市中山區樂群三路299號6樓,優
63000030,臺北市立聯合醫院-仁愛院區,A-400126705-00001-3,臺北市大安區仁愛路4段10號B1,優
63000060,爭鮮-重慶店,A-197286918-00032-3,臺北市大同區重慶北路2段171號,優
63000040,LadyM 晶華店,A-142868475-00004-6,臺北市中山區中山北路2段39巷3號,優
63000060,荖子鍋股份有限公司,A-200173624-00001-3,臺北市大同區重慶北路2段171號,優
63000060,城市商旅-南西館,A-127339770-00000-6,臺北市大同區南京西路169號,優
63000060,百八魚場,A-153112784-00044-7,臺北市大同區重慶北路2段171號,優
63000090,台北六福萬怡酒店-宴會廳,A-154397437-00004-4,臺北市南港區忠孝東路7段359號9樓,優
63000090,台北六福萬怡酒店-粵亮廣式料理,A-154397437-00002-2,臺北市南港區忠孝東路7段359號8樓,優
63000090,台北六福萬怡酒店-敘日全日餐廳,A-154397437-00001-1,臺北市南港區忠孝東路7段359號7樓,優
63000030,游壽司-金華店,A-110379360-00001-8,臺北市大安區金華街201號,優
63000010,洋洋肉骨茶-松山機場,A-183048655-00010-8,臺北市松山區敦化北路340之10號2樓,優
63000010,占元府-松山機場,A-183008366-00007-9,臺北市松山區敦化北路340之10號2樓,優
63000010,知己知米私府餐盒/李鴻記餐盒公司,A-194212772-00001-3,臺北市松山區光復北路85巷13號1樓,優
63000010,阿福號三明治專門店,A-172979694-00000-1,臺北市松山區光復北路85巷13號1樓,優
63000010,環亞機場貴賓室-台灣松山國際機場,A-142617610-00004-9,臺北市松山區敦化北路340之9號3樓,優
63000080,壹品香扁食-台北市立萬芳醫院,A-190644685-00004-4,臺北市文山區興隆路3段111號B1,優
63000080,總會有機會Club 25,A-154677325-00001-8,臺北市文山區興隆路3段111號B1,優
63000050,龍凰號-微風台大醫院店,A-191944751-00002-0,臺北市中正區中山南路7號B1,優
63000070,明水然樂-台北西門營業所,A-183053426-00099-7,臺北市萬華區中華路1段88號4樓,優
63000070,狂一鍋-台北西門店,A-183053426-00097-5,臺北市萬華區中華路1段88號4樓,優
63000090,樂雅樂餐廳-生技店,A-123932737-00068-8,臺北市南港區忠孝東路7段508號2樓,優
63000090,麥當勞-南港車站,A-112411160-01817-1,臺北市南港區忠孝東路7段359號1樓B0601,優
63000090,總理的定食,A-202298106-00001-8,臺北市南港區研究院路3段245號,優
63000020,田原香-寶麗廣塲,A-154382758-00027-9,臺北市信義區松仁路28號B2,優
63000020,Diamond Tony's 隨意鳥地方,A-123996788-00001-1,臺北市信義區信義路5段7號85樓,優
63000020,台北艾麗酒店-The terrace,A-153098740-00003-7,臺北市信義區松高路18號6樓,優
63000070,八方悅鍋物(萬華長泰店),A-200203626-00001-9,臺北市萬華區長泰街77號,優
63000030,青花驕-台北光復店,A-184630426-00452-2,臺北市大安區光復南路100號1樓,優
63000050,小樂木桶燒-微風台北車站,A-195433528-00001-8,臺北市中正區北平西路3號2樓,優
63000050,本村炸雞-微風台北車站,A-124763442-00011-2,臺北市中正區北平西路3號2樓,優
63000050,花火禾茶-微風台北車站店,A-195117803-00001-3,臺北市中正區北平西路3號1樓,優
63000050,頂呱呱-微風台北車站,A-130862692-00022-8,臺北市中正區北平西路3號1樓,優
63000050,關北紅豆餅-微風台北車站店,A-124375652-00132-8,臺北市中正區北平西路3號1樓,優
63000040,台灣壽司郎-台北民權建國店,A-152929520-00005-7,臺北市中山區民權東路3段2號1樓,優
63000040,米哥烘焙坊-雙連門市,A-189455989-00000-5,臺北市中山區民生西路23號,優
63000040,青花驕台北中山北店,A-184630426-00352-1,臺北市中山區中山北路1段137號、139號1-4樓,優
63000050,Krispy Kreme-台北站前店,A-154055473-00003-4,臺北市中正區忠孝西路1段49號B1,優
63000050,占元府-新光三越站前店,A-183008366-00004-6,臺北市中正區忠孝西路1段66號B1,優
63000050,台灣壽司郎-台北館前店,A-152929520-00001-3,臺北市中正區館前路8號2樓,優
63000050,築間-台北南門店,A-183293333-00192-4,臺北市中正區羅斯福路1段13號2樓,優
63000050,BONGOUSSE-微風台大醫院店,A-150876104-00010-0,臺北市中正區中山南路7號B1,優
63000050,本粥-微風台大醫院店,A-182998050-00003-2,臺北市中正區中山南路7號B1,優
63000050,非越即泰-微風台大醫院店,A-154837370-00008-3,臺北市中正區中山南路7號B1,優
63000110,雲朵列車,A-202295314-00000-5,臺北市士林區承德路5段55號,優
63000020,真珠微風南山店,A-179955280-00254-4,臺北市信義區松智路17號5樓,優
63000020,米哥烘焙坊-松山門市,A-189455989-00047-6,臺北市信義區松山路11號,優
63000080,米哥烘焙坊-景美門市,A-113825420-00007-0,臺北市文山區木新路3段327號,優
63000080,火鍋世家-木柵木新店,A-200052425-00000-7,臺北市文山區木新路3段58號,優
63000030,復興實驗高中廚房 (味安餐飲),A-193761975-00001-6,臺北市大安區敦化南路1段262號,優
63000030,老先覺-台北公館,A-172995913-00001-4,臺北市大安區羅斯福路3段283巷18號,優
63000050,台灣壽司郎-台北公館店,A-152929520-00017-0,臺北市中正區羅斯福路4段68號2樓,優
63000080,錢都日式涮涮鍋-木柵木新店,A-188380862-00001-2,臺北市文山區木新路3段60號,優
63000030,鬍鬚張-台北安居店,A-122721208-00171-1,臺北市大安區安居街48號1樓,優
63000020,鬍鬚張-京簡康台北吳興店,A-122721208-00170-0,臺北市信義區吳興街26號1樓,優
63000040,包子商行-實踐大學店,A-195134113-00001-6,臺北市中山區大直街70號,優
63000040,炒香-實踐大學店,A-202297999-00001-7,臺北市中山區大直街70號,優
63000040,花現廚房-實踐大學店,A-179875054-00001-4,臺北市中山區大直街70號,優
63000040,渣等-實踐大學店,A-202289182-00001-2,臺北市中山區大直街70號,優
63000020,順成蛋糕-信義店,A-200000543-00001-2,臺北市信義區基隆路2段91號,優
63000120,湖山國民小學午餐廚房 (中原食品),A-122640634-00031-9,臺北市北投區湖底路11號,優
63000110,瓦非屋,A-154014987-00001-7,臺北市士林區承德路5段55號,優
63000110,小食光,A-202294452-00000-7,臺北市士林區承德路5段55號,優
63000030,龍泉居,A-200159382-00000-7,臺北市大安區龍泉街23號,優
63000080,火鍋世家-台北景華店,A-200052419-00000-0,臺北市文山區景華街98號1樓,優
63000020,馬可先生健康烘焙-忠孝店,A-128467554-00005-4,臺北市信義區忠孝東路5段259號,優
63000110,台北市私立衛理女子高級中學,A-129902909-00000-8,臺北市士林區至善路2段321號,優
63000100,凱旋酒店55餐廳,A-200171537-00001-4,臺北市內湖區江南街55號2樓,優
63000120,蘇杭-北護店,A-152209487-00006-1,臺北市北投區明德路365號,優
63000120,台灣壽司郎-台北石牌店,A-152929520-00047-3,臺北市北投區明德路365號,優
63000120,21Plus-石牌門市,A-189627033-00206-4,臺北市北投區明德路365號,優
63000120,小飯桌-振興醫院店,A-200223610-00015-9,臺北市北投區振興街45號,優
63000120,天天健康便當-振興醫院店,A-278967175-00002-1,臺北市北投區振興街45號,優
63000100,馬可先生健康烘焙-內湖店,A-189770993-00002-2,臺北市內湖區內湖路1段361號,優
63000100,好食多涮涮鍋-西湖店,A-202292662-00001-9,臺北市內湖區內湖路1段360巷2之1號2樓,優
63000100,Roger Café-康寧大學,A-200172661-00002-4,臺北市內湖區康寧路3段75巷137號小木屋,優
63000080,麵線歐爸-萬芳醫院店,A-154041773-00009-8,臺北市文山區修龍路3段111號B1,優
63000010,老先覺-台北光復南店,A-202288022-00001-4,臺北市松山區光復南路5號,優
63000020,米哥烘焙坊-大巨蛋門市,A-113825420-00009-2,臺北市信義區忠孝東路4段515號D棟,優
63000010,滷台味-微風南京,A-154553149-00075-6,臺北市松山區南京東路3段337號地下室2樓,優
63000010,這味泰泰-微風南京,A-124970174-00028-2,臺北市松山區南京東路3段337號地下室2樓,優
63000120,金鑽小吃店-八方悅鍋物-關渡捷運,A-200225408-00000-0,臺北市北投區大度路3段296巷36號,優
63000110,米哥烘焙坊-大東門市,A-189455989-00001-6,臺北市士林區大東路82之1號,優
63000020,台灣壽司郎-台北永春店,A-152929520-00013-6,臺北市信義區忠孝東路5段297之1號1樓,優
63000020,老井信義餐飲,A-193679624-00001-5,臺北市信義區松仁路101號B1,優
63000020,Krispy Kreme - 新光店A8,A-154055473-00045-0,臺北市信義區松高路12號B2,優
63000020,莫凡彼-微風松高店,A-127542696-00071-7,臺北市信義區松高路16號3樓,優
63000120,臺北市北投區清江國民小學(宏遠國際餐飲股份有限公司),A-125094980-00044-3,臺北市北投區公館路220號,優
63000010,八方悅鍋物-民生興安店,A-202304522-00000-7,臺北市松山區民生東路3段140巷13號,優
63000010,百變全球餐飲-光復店,A-100064794-00000-8,臺北市松山區光復北路8號1樓,優
63000110,Melis Sweetie,A-152660679-00005-4,臺北市士林區承德路5段55號,優
63000110,貓貓小站,A-200123471-00002-9,臺北市士林區承德路5段55號,優
63000110,大眼蝦,A-125669818-00001-4,臺北市士林區承德路5段55號,優
63000020,POPEYES-台北101店,A-189152079-00006-5,臺北市信義區市府路45號B1,優
63000110,拿坡里披薩炸雞士林店,A-197301707-00008-0,臺北市士林區文林路430號1樓,優
63000020,KAFE D-台北101店,A-150824845-00107-2,臺北市信義區信義路5段7號89樓,優
63000020,迷客夏-台北101店,A-128949151-00802-7,臺北市信義區信義路5段7號89樓,優
63000020,奎士咖啡-台北101店,A-183097938-00006-1,臺北市信義區市府路45號B1,優
63000020,美利港式茶檔公司-台北101店,A-193716120-00001-8,臺北市信義區市府路45號B1,優
63000110,REEDS士林店（嘉穗創意食品股份有限公司）,A-124535031-00013-5,臺北市士林區文林路340之1號,優
63000050,建國中學早餐部(連大莊企業有限公司),A-180529551-00026-1,臺北市中正區南海路56號,優
63000110,十盛-台北士林店,A-160686965-00000-4,臺北市士林區中正路235巷24號1樓,優
63000110,豚之家有限公司,A-152203842-00002-6,臺北市士林區中山北路5段523號1樓,優
63000110,堤諾義大利比薩 Tino's Pizza 士林中正門市,A-153913146-00022-4,臺北市士林區中正路209號1樓,優
63000110,小紅帽麵包,A-200145980-00003-9,臺北市士林區中正路235巷26號1樓,優
63000110,堤亞摩事業有限公司,A-124787090-00005-0,臺北市士林區中正路210之5號,優
63000110,Bar DAD,A-193591607-00001-9,臺北市士林區中山北路5段505巷24號1樓,優
63000110,2派克脆皮雞排,A-124357660-00193-4,臺北市士林區文林路404巷21號,優
63000110,士林9份芋圓,A-200002094-00001-5,臺北市士林區文林路493號1樓,優
63000110,Bremen不萊梅,A-142339102-00001-3,臺北市士林區文林路514之1號1、2樓,優
63000110,大塊牛排,A-200003469-00001-2,臺北市士林區文林路341號,優
63000110,小聚人複合式餐飲,A-200193995-00001-6,臺北市士林區文林路527號1樓,優
63000110,南美咖啡,A-112216960-00001-6,臺北市士林區文林路446號1樓,優
63000110,怡客咖啡股份有限公司,A-184501598-00197-5,臺北市士林區中正路231號,優
63000110,永和豆漿-文林店,A-176373459-00001-3,臺北市士林區文林路526號,優
63000110,歐品鄉廚餐坊,A-117762397-00001-1,臺北市士林區中正路235巷32號,優
63000110,得正,A-188303866-00001-1,臺北市士林區中正路235巷28號,優
63000110,老虎醬溫州大餛飩,A-200145026-00001-8,臺北市士林區中正路235巷30號,優
63000110,50嵐,A-200185420-00000-9,臺北市士林區中正路235巷38號,優
63000110,龜記茗品,A-166641441-00051-6,臺北市士林區中正路235巷40號,優
63000110,有小癮個人酸菜魚 士林中正店,A-193709866-00001-7,臺北市士林區中正路235巷41號,優
63000110,花香見咖啡烘焙工作室,A-200207705-00001-1,臺北市士林區中正路235巷57號,優
63000110,牛有廖,A-200118708-00001-5,臺北市士林區美德街16巷8號,優
63000110,有幸福咖啡,A-200127302-00001-5,臺北市士林區美德街21號1樓,優
63000110,第二人生咖啡館士林店,A-188308742-00001-9,臺北市士林區美德街74號1樓,優
63000080,臺北市政府社會局委託佳醫長照社團法人經營管理臺北市兆如老人安養護中心,A-193107323-00000-6,臺北市文山區政大二街129號,優
63000030,順成蛋糕-忠孝一店,A-122345859-00001-7,臺北市大安區敦化南路1段212號,優
63000020,初魚鮨 初魚鉄板料亭-臺北101店,A-190323071-00033-9,臺北市信義區市府路45號4樓,優
63000020,焦糖楓-永吉店,A-154199324-00001-6,臺北市信義區永吉路30巷120號,優
63000020,拿坡里披薩炸雞永吉店,A-197301707-00013-6,臺北市信義區永吉路343號1樓,優
63000020,興葉蚵仔煎-臺北101店,A-118408439-00001-6,臺北市信義區市府路45號B1,優
63000090,紅蕃茄醬早餐-南港高工,A-124399710-00069-8,臺北市南港區興中路29號,優
63000090,甜品美食屋-南港高工,A-124399710-00057-5,臺北市南港區興中路29號,優
63000090,第一餐盒股份有限公司,A-128673689-00025-4,臺北市南港區重陽路263巷8號2樓,優
63000080,靜心學校財團法人臺北市私立靜心高級中等學校(上林餐飲事業股份有限公司),A-116530835-00008-7,臺北市文山區興隆路2段46號B1,優
63000080,萬芳高中早餐部(連大莊企業有限公司),A-180529551-00018-2,臺北市文山區興隆路3段115巷1號,優
63000030,焦糖楓-通化店,A-154199324-00002-7,臺北市大安區通化街48號,優
63000050,焦糖楓-南機場店,A-193738399-00001-0,臺北市中正區中華路2段307巷15號,優
63000070,焦糖楓-西門店,A-154199324-00009-4,臺北市萬華區成都路46號,優
63000040,拿坡里披薩炸雞龍江店,A-197301707-00006-8   ,臺北市中山區龍江路303號,優
63000110,小胖擼串士林店,A-202283189-00001-3,臺北市士林區中山北路5段505巷23號,優
63000110,萃茶風,A-154162662-00002-2,臺北市士林區承德路5段55號,優
63000040,家傳膳食有限公司,F-166415108-00000-4,臺北市中山區樂群三路56號5樓,優
63000040,中山女高熟食部,A-154325075-00002-1,臺北市中山區長安東路2段141號,優
63000040,拿坡里披薩炸雞松江店,A-197301707-00575-9,臺北市中山區松江路42號,優
63000040,大同高中早餐部（連大莊企業有限公司）,A-180529551-00017-1,臺北市中山區長春路167號,優
63000010,但馬家涮涮鍋,A-128202098-00013-3,臺北市松山區敦化北路166號3樓,優
63000040,JR東日本大飯店臺北-Platform,A-183530737-00005-9,臺北市中山區南京東路3段133號1樓,優
63000040,JR東日本大飯店臺北-The Bar,A-183530737-00009-3,臺北市中山區南京東路3段133號3樓,優
63000040,火鍋世家（民生ㄧ店）,A-188143165-00001-5,臺北市中山區民生東路2段75號,優
63000040,米哥烘焙坊-農安門市,A-189455989-00002-7,臺北市中山區農安街12之6號,優
63000030,焦糖楓-忠孝店,A-154199324-00010-6,臺北市大安區忠孝東路4段10號1樓,優
63000100,拿坡里披薩炸雞東湖店,A-197301707-00095-6,臺北市內湖區東湖路161號,優
63000100,國泰內湖產後護理之家,A-200254162-00001-0,臺北市內湖區瑞光路337號C棟13樓,優
63000100,一条通-舊宗門市,A-155019806-00004-6,臺北市內湖區舊宗路1段128號1樓,優
63000030,小李米粉湯,A-200223008-00001-5,臺北市大安區師大路39巷17號,優
63000030,騎士碁,A-179827407-00001-3,臺北市大安區師大路49巷10號1樓,優
63000030,阿諾可麗餅,A-200229240-00001-9,臺北市大安區師大路39巷1號1樓,優
63000020,統鮮美食駐外三興國小廚房,A-153691897-00043-3,臺北市信義區基隆路2段99號,優
63000040,排排沾 - 美麗華店,A-155858668-00007-6,臺北市中山區敬業三路22號B1,優
63000040,日春木瓜牛奶 - 美麗華,A-278958543-00005-3,臺北市中山區敬業三路22號B1,優
63000040,鴨覓 - 美麗華店,A-193526016-00001-1,臺北市中山區敬業三路22號5樓,優
63000100,壬甲健康饗食館(南湖高中學生餐廳),A-185166348-00001-0,臺北市內湖區康寧路3段220號,優
63000030,米哥烘焙坊-東門店,A-189455989-00024-1,臺北市大安區金山南路2段2號,優
63000030,上官木桶鍋(樂利店),A-202267464-00001-1,臺北市大安區樂利路52號,優
63000030,好食多涮涮鍋-大安店,A-202294206-00001-5,臺北市大安區大安路1段19巷8號1樓,優
63000080,Q Burger 文山光輝店,A-100212346-00001-7,臺北市文山區木柵路1段270、274號1樓,優
63000060,米哥烘焙坊-社子門市,A-189455989-00028-5,臺北市大同區延平北路6段57號,優
63000080,景美熱食部(連大莊企業有限公司),A-180529551-00025-0,臺北市文山區木新路3段312號,優
63000030,大台北平價滷味,A-200136499-00001-2,臺北市大安區龍泉街54號前,優
63000080,景美早餐部(連大莊企業有限公司),A-180529551-00029-4,臺北市文山區木新路3段312號,優
63000110,士林家人涼麵,A-202270750-00001-3,臺北市士林區文林路404巷21號1樓,優
63000110,TWOS早午餐Brunch Cafe專賣店,A-200154448-00001-6,臺北市士林區中正路235巷21號,優
63000110,貳貳参商號,A-200197624-00002-0,臺北市士林區中正路223巷11號,優
63000110,靜心健康素食坊,A-200016076-00001-0,臺北市士林區美德街26號,優
63000090,Krispy Kreme-南港環球,A-154055473-00049-4,臺北市南港區忠孝東路7段371號B1,優
63000090,石研室爆炒石頭火鍋-南港中信店,A-124356965-00005-3,臺北市南港區經貿二路186號C棟3樓,優
63000090,青花驕台北南港車站店,A-184630426-00575-8,臺北市南港區忠孝東路7段299號9樓,優
63000090,火鍋世家(南港興中店),A-125583930-00001-4,臺北市南港區興中路12巷25號1樓,優
63000010,第一餐盒股份有限公司 (健康國小群組),A-128673689-00020-9,臺北市松山區三民路43巷1號,優
63000030,鮨中澤,A-160725812-00001-0,臺北市大安區仁愛路4段452巷6號1樓,優
63000040,八色MiNi - 美麗華,A-155858668-00003-2,臺北市中山區敬業三路20號B1,優
63000110,黑豆坊咖啡,A-200195295-00001-1,臺北市士林區中山北路5段527號1樓,優
63000110,雅力根坊,A-200045730-00003-1,臺北市士林區中山北路5段511號,優
63000110,米太丰手作飯糰-士林店,A-200250141-00001-3,臺北市士林區中正路235巷22號,優
63000110,Banana  Bleu-士林店,A-190146478-00003-0,臺北市士林區中正路182號,優
63000110,松屋-士林中正店,A-155841908-00017-6,臺北市士林區中正路208號,優
63000110,UG-士林捷運店,A-180676602-00082-3,臺北市士林區中正路235巷22號,優
63000110,隱咖哩,A-200156428-00001-6,臺北市士林區中山北路5段505巷1號,優
63000050,上官木桶鍋(中正店),A-190223214-00001-2,臺北市中正區南昌路1段97號1樓,優
63000110,熊吞炭火日式燒肉丼飯,A-200150525-00001-8,臺北市士林區福壽街37號,優
63000060,馬可先生-重慶門市,A-128205601-00001-3,臺北市大同區重慶北路3段298號,優
63000070,拿坡里披薩炸雞西園店,A-197301707-00033-8,臺北市萬華區西園路2段244號,優
63000090,第一餐盒股份有限公司 (玉成國小群組),A-128673689-00003-0,臺北市南港區昆陽街9號旁巷子內,優
63000050,建中熱食部(連大莊企業有限公司),A-180529551-00024-9,臺北市中正區南海路56號,優
63000020,12MINI快煮鍋-統一時代店,A-161210008-00167-0,臺北市信義區忠孝東路5段8號B2,優
63000020,COMEME-統一時代店,A-183121228-00013-9,臺北市信義區忠孝東路5段8號B2,優
63000020,龜記-統一時代店,A-166641441-00139-3,臺北市信義區忠孝東路5段8號B2,優
63000020,魚君-統一時代店,A-152881785-00009-1,臺北市信義區忠孝東路5段8號B2,優
63000020,麵屋一燈-統一時代店,A-183589309-00023-8,臺北市信義區忠孝東路5段8號B2,優
63000010,周氏蝦捲-松山機場,A-153132395-00073-9,臺北市松山區敦化北路340之9號,優
63000060,薩莉亞-重慶家樂福店,A-128854801-00019-4,臺北市大同區重慶北路2段171號,優
63000060,丸龜-重慶家樂福店,A-153919541-00043-2,臺北市大同區重慶北路2段171號,優
63000060,三商巧福-重慶店,A-197301707-00356-6,臺北市大同區重慶北路2段171號,優
63000060,台北互舍酒店｜HUs Restaurant互餐廳,A-190364826-00000-6,臺北市大同區重慶北路2段172號2樓,優
63000120,八方悅鍋物(石牌立農店),A-188206554-00001-7,臺北市北投區立農街2段295號1樓,優
63000110,爭厚厚切牛排-士林店,A-200192586-00000-0,臺北市士林區中山北路5段547號,優
63000110,荷麵亭-士林店,A-200193451-00001-3,臺北市士林區中山北路5段505巷42弄2號,優
63000110,巧克力雲莊-士林店,A-124498520-00003-5,臺北市士林區中山北路5段505巷32號1樓,優
63000110,聚鍋士林中正店,A-184630426-00521-9,臺北市士林區中正路179號,優
63000110,TAKEAWAY COFFEE,A-200136699-00001-4,臺北市士林區中正路213巷2之1號,優
63000110,順成蛋糕-士林店,A-200000543-00005-6,臺北市士林區中正路230號,優
63000110,順成蛋糕-忠誠店,A-200000543-00002-3,臺北市士林區忠誠路2段142號1樓,優
63000120,八方悅鍋物(北投永興店),A-200225093-00000-0,臺北市北投區永興路1段54號,優
63000120,統鮮美食駐外北投國小廚房,A-153691897-00044-4,臺北市北投區中央北路1段73號,優
63000110,Q Burger 士林福港店,A-196668656-00001-1,臺北市士林區福港街292號,優
63000020,默爾 pasta pizza-統一時代店,A-142680303-00018-3,臺北市信義區忠孝東路5段8號7樓,優
63000110,燒肉LIKE-天母SOGO,A-153769515-00017-7,臺北市士林區中山北路6段77號6樓,優
63000110,四代目菊川-天母SOGO,A-153352952-00055-2,臺北市士林區中山北路6段77號8樓,優
63000120,台北北投雅樂軒酒店,A-143902562-00001-0,臺北市北投區大業路300巷1號,優
63000120,拿坡里披薩炸雞天母店,A-197301707-00002-4,臺北市北投區天母西路109號,優
63000030,響ART-師大店,A-150861952-00001-5,臺北市大安區師大路49巷2號,優
63000030,葵燒,A-128683223-00001-3,臺北市大安區師大路49巷12號1樓,優
63000030,鴨香煲小吃店,A-202292962-00001-2,臺北市大安區師大路49巷13號,優
63000030,燈籠滷味,A-200148415-00001-3,臺北市大安區師大路43號,優
63000030,燈籠滷味創始店,A-200137516-00001-3,臺北市大安區師大路49巷9號,優
63000030,雲鼎阿二麻辣食堂-師大店,A-190265733-00001-4,臺北市大安區師大路55號,優
63000030,迷客夏台北師大店,A-128949151-00319-0,臺北市大安區師大路45之2號,優
63000110,凹屋珈琲,A-278960078-00001-5,臺北市士林區中山北路5段505巷18號,良
63000110,小劉排骨便當專賣店,A-200197106-00001-4,臺北市士林區文林路532號,優
63000110,咖啡弄,A-125573692-00001-8,臺北市士林區中正路253號2樓,優
63000110,永和豆漿大王,A-113853868-00001-1,臺北市士林區中正路215號,優
63000020,うなぎ四代目菊かわ- 微風信義百貨店,A-153352952-00054-1,臺北市信義區忠孝東路5段68號4樓,優
63000020,東門御園坊-統一時代店,A-200173844-00003-9,臺北市信義區忠孝東路5段8號B2,優
63000020,蔬坊-統一時代店,A-161884947-00035-3,臺北市信義區忠孝東路5段8號B2,優
63000100,巫佬包子,A-202305493-00000-5,臺北市內湖區成功路2段325號B1,優
63000100,星巴克新內湖三總店,A-116097091-02722-4,臺北市內湖區成功路2段325號B1,優
63000100,好蔬上三總店,A-123309091-00095-9,臺北市內湖區成功路2段325號,優
63000100,潮膳堂-三總店,A-123309091-00106-2,臺北市內湖區成功路2段325號B1,優
63000030,de nuit,A-182884887-00000-1,臺北市大安區信義路4段175號,優
63000110,士林水煎包店(老蔡水煎包),A-200137176-00001-5,臺北市士林區中正路235巷18號1樓,優
63000110,騰暉美食坊(傳統美食),A-200150646-00001-2,臺北市士林區中正路235巷3號,優
63000110,貝斯特早餐店,A-200159304-00001-2,臺北市士林區中正路235巷4號,優
63000110,花嶼輕食館,A-202308141-00001-9,臺北市士林區中正路235巷9號1樓,優
63000110,一条通壽司,A-182898257-00001-8,臺北市士林區文林路434號,優
63000110,川鋪子28號,A-200192969-00001-6,臺北市士林區美德街28號,優
63000110,創義麵士林店,A-124743925-00003-7,臺北市士林區美德街32號2樓,優
63000110,鉄鍋門,A-138581512-00001-2,臺北市士林區美德街34之1號,優
63000110,泰揚雲泰主題餐廳,A-200027407-00001-0,臺北市士林區美德街84號1樓,優
63000110,流浪觀點義式餐坊,A-200232860-00001-1,臺北市士林區福壽街13號1樓,優
63000110,Modism Café 摩德年代,A-182854883-00001-5,臺北市士林區中正路235巷29號,優
63000030,Écru法式餐廳,A-183030043-00000-9,臺北市大安區敦化南路1段177巷19號,優
63000070,炸雞大獅-桂林家樂福店,A-142591908-00069-1,臺北市萬華區桂林路1號,優
63000070,BOBO TEA-桂林家樂福店,A-194139668-00002-6,臺北市萬華區桂林路1號,優
63000070,麻膳堂-桂林家樂福店,A-125105092-00007-9,臺北市萬華區桂林路1號,優
63000070,花月嵐-桂林家樂福店,A-190837085-00001-9,臺北市萬華區桂林路1號,優
63000070,洋城義大利餐廳-桂林家樂福店,A-155777259-00004-9,臺北市萬華區桂林路1號4樓,優
63000070,丸龜製麵-桂林家樂福店,A-153919541-00046-5,臺北市萬華區桂林路1號4樓,優
63000070,品田牧場-桂林家樂福店,A-184630426-00579-2,臺北市萬華區桂林路1號4樓,優
63000070,和民-桂林家樂福店,A-127725371-00040-6,臺北市萬華區桂林路1號4樓,優
63000030,華強小吃店,A-200148328-00001-6,臺北市大安區雲和街2號,優
63000110,陽光士林珮柏旅館,A-112971037-00000-8,臺北市士林區福德路48巷6號1樓,優
63000100,老蔡水煎包-三總,A-278958575-00007-0,臺北市內湖區成功路2段325號B1,優
63000100,安心購三總,A-123309091-00105-1,臺北市內湖區成功路2段325號,優
63000100,朱記餡餅粥-內湖三總店,A-153095716-00066-6,臺北市內湖區成功路2段325號B1,優
